START_DATE,ACRES_BURNED,LATITUDE,LONGITUDE,BURN_SEVERITY_CODE,SEVERITY_DESC,FBFM40_CODE,FBFM40_TITLE,BPS_CODE,BPS_NAME,TEMPERATURE,PRECIPITATION,WIND_SPEED,HUMIDITY,TEMPERATURE_7D_MAX,HUMIDITY_7D_MIN,WIND_SPEED_7D_MAX,PRECIPITATION_7D_SUM,VPD_7D_MEAN,VPD_7D_MAX,PRECIPITATION_30D_SUM,DAYS_SINCE_RAIN,ELEVATION,SLOPE,ASPECT_SIN,ASPECT_COS
2001-09-09,1308.0,45.84385499605613,-115.98302411401168,1.0,Unburned/Underburned to Low Burn Severity,162,TU2,417,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest-Ponderosa Pine-Douglas-fir,11.628314018249512,0.0022015571594238,2.086308717727661,43.86687088012695,27.244049072265625,18.443248748779297,4.143520832061768,0.0031876564025878,1.018621802330017,2.688110828399658,0.0058073997497558,30,992.0,35.19714869926001,-0.136457489118349,-0.9906459274955486
2002-08-18,3393.0,45.42613516310803,-116.11161394239528,1.0,Unburned/Underburned to Low Burn Severity,102,GR2,440,Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland,17.814794540405273,0.0,1.633244276046753,34.31741714477539,28.256256103515625,11.061107635498049,3.9878287315368657,0.0,1.494181990623474,3.1073973178863525,0.0126681327819824,30,1444.0,14.537070367133676,-0.3133339826625488,0.9496429936080325
2003-10-03,2494.0,45.441350510932764,-116.23203970631786,,,123,GS3,440,Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland,16.4834041595459,0.0,1.2505948543548584,46.267784118652344,26.847808837890625,16.780488967895508,2.3465895652770996,0.0,1.2288187742233276,2.821854591369629,0.0339374542236328,25,1516.0,25.41540513923187,-0.9996539193528472,0.02630668208823186
2005-08-08,1410.0,45.9163407489534,-115.76533779922492,4.0,High Burn Severity,165,TU5,425,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,24.155988693237305,0.0002436637878417,1.6255513429641724,33.20836639404297,34.066314697265625,12.520983695983888,3.1558024883270264,0.0002570152282714,2.0058505535125732,4.497442722320557,0.0062870979309082,30,1819.0,17.978226794147478,0.5547001962252289,0.8320502943378438
2005-08-09,5006.0,45.88029307187362,-116.02790221867444,3.0,Moderate Burn Severity,162,TU2,417,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest-Ponderosa Pine-Douglas-fir,25.382116317749023,0.0,1.5878828763961792,32.074764251708984,34.976959228515625,11.89231014251709,3.5959651470184326,0.0,2.2785825729370117,4.641655445098877,0.0013823509216308,30,980.0,32.30597136993204,0.46060565314037716,0.8876048852361768
2006-08-12,1804.0,45.43591983061645,-116.26695934829108,1.0,Unburned/Underburned to Low Burn Severity,101,GR1,435,Inter-Mountain Basins Big Sagebrush Steppe,18.22098159790039,0.0011463165283203,1.4979872703552246,46.44178771972656,33.028717041015625,14.77771282196045,3.169814109802246,0.0038709640502929,1.6210929155349731,4.289739608764648,0.0039534568786621,30,1131.0,24.79277180184347,-0.47086912608873366,-0.8822030753156737
2006-08-16,30690.0,45.469238956169235,-115.95958690638612,2.0,Low Burn Severity,121,GS1,435,Inter-Mountain Basins Big Sagebrush Steppe,17.489410400390625,0.0032587051391601,1.2966896295547483,37.043663024902344,29.270904541015625,11.459677696228027,3.5112290382385254,0.0038685798645019,1.336344599723816,3.5198724269866943,0.0055232048034667,30,1229.0,26.981971140619457,-0.9476966541339792,-0.3191724482834649
2007-07-13,102464.0,45.4964942159608,-115.61042673849462,2.0,Low Burn Severity,142,SH2,426,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,21.7746524810791,0.0012502670288085,1.2526285648345947,42.61812210083008,31.638824462890625,15.858409881591797,3.158066749572754,0.0054297447204589,1.6048580408096311,3.805289268493652,0.0132069587707519,30,1320.0,28.096356121998564,-0.9389015390308602,0.34418585096642496
2013-07-12,2728.0,45.41457670711482,-116.21053439481032,1.0,Unburned/Underburned to Low Burn Severity,122,GS2,423,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna,21.201990127563477,0.0001068115234375,1.422884464263916,38.0525016784668,32.261871337890625,17.14364242553711,3.188502550125122,0.0001220703125,1.588681936264038,3.990732908248902,0.0637450218200683,17,1543.0,26.15912827648413,-0.9950623554999022,-0.09925174389896739
1992-08-19,1781.0,45.41049215872902,-116.01054329434884,3.0,Moderate Burn Severity,142,SH2,417,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest-Ponderosa Pine-Douglas-fir,19.408832550048828,0.0024690628051757,1.239898443222046,63.24692916870117,32.787261962890625,20.913042068481445,2.195019245147705,0.0037870407104492,1.3859436511993408,3.8831546306610103,0.0381398200988769,27,1439.0,23.01139059226667,0.67399016807418,-0.7387403152254103
